,game_id,home_team,away_team,posteam,defteam,game_date,drive,yards_gained,total_home_score,total_away_score,punt_blocked,first_down_rush,first_down_pass,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,interception,punt_inside_twenty,punt_in_endzone,kickoff_inside_twenty,kickoff_in_endzone,solo_tackle,tackled_for_loss,own_kickoff_recovery,rush_attempt,sack,punt_attempt,fumble,fourth_down_converted_away,interception_away,own_kickoff_recovery_away,sack_away,punt_blocked_away,punt_inside_twenty_away,punt_in_endzone_away,yards_gained_away,Pass_comp_percentage,Pass_comp_percentage_away,rush_attempt_away,third_down_converted_away,away_drive,away_first_down_rush,away_first_down_pass,away_third_down_failed,away_fourth_down_failed,away_kickoff_inside_twenty,away_kickoff_in_endzone,away_solo_tackle,away_tackled_for_loss,away_punt_attempt,away_fumble
1529,2014122813,DEN,OAK,OAK,DEN,2014-12-28,13,451.0,46,13,0.0,9.0,13.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,3.0,0.0,34.0,1.0,3.0,2.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,199.0,0.5897435897435898,0.5142857142857142,18.0,5.0,12,3.0,7.0,10.0,1.0,1.0,2.0,43.0,1.0,9.0,2.0
1530,2014122814,SF,ARI,ARI,SF,2014-12-28,9,395.0,20,17,0.0,8.0,9.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,38.0,4.0,0.0,33.0,1.0,4.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,397.0,0.5769230769230769,0.6216216216216216,25.0,4.0,9,7.0,17.0,6.0,0.0,1.0,0.0,44.0,1.0,3.0,0.0
1531,2014122802,GB,DET,DET,GB,2014-12-28,10,377.0,29,20,0.0,7.0,14.0,8.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,47.0,2.0,0.0,38.0,1.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,313.0,0.782608695652174,0.4878048780487805,24.0,4.0,11,8.0,14.0,7.0,2.0,1.0,4.0,39.0,2.0,4.0,2.0
1532,2014122815,SEA,STL,STL,SEA,2014-12-28,11,354.0,19,6,0.0,7.0,9.0,7.0,8.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,34.0,2.0,0.0,34.0,3.0,3.0,3.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,245.0,0.7083333333333334,0.7428571428571429,19.0,3.0,10,2.0,13.0,9.0,1.0,1.0,3.0,41.0,5.0,5.0,2.0
1533,2014122800,ATL,CAR,CAR,ATL,2014-12-28,10,288.0,3,32,0.0,2.0,13.0,7.0,9.0,1.0,2.0,2.0,4.0,0.0,1.0,2.0,50.0,2.0,0.0,16.0,6.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,306.0,0.6444444444444445,0.625,35.0,4.0,9,11.0,6.0,6.0,1.0,0.0,0.0,32.0,2.0,3.0,0.0
1534,2014122809,PIT,CIN,PIT,CIN,2014-12-28,11,346.0,26,17,0.0,1.0,14.0,3.0,8.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,32.0,3.0,0.0,18.0,0.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,337.0,0.6486486486486487,0.75,29.0,6.0,11,7.0,12.0,8.0,1.0,0.0,1.0,49.0,1.0,3.0,1.0
1535,2015091000,NE,PIT,PIT,NE,2015-09-10,9,361.0,28,21,0.0,5.0,19.0,7.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,2.0,0.0,24.0,2.0,4.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,466.0,0.78125,0.7027027027027027,25.0,7.0,9,7.0,15.0,8.0,0.0,1.0,1.0,36.0,3.0,2.0,0.0
1536,2015091300,CHI,GB,CHI,GB,2015-09-13,8,402.0,23,31,0.0,10.0,12.0,11.0,6.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,49.0,1.0,0.0,33.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,0.5142857142857142,0.782608695652174,30.0,6.0,8,10.0,10.0,4.0,0.0,0.0,2.0,38.0,2.0,2.0,0.0
1537,2015091306,HOU,KC,KC,HOU,2015-09-13,14,398.0,20,27,0.0,6.0,17.0,3.0,11.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,41.0,1.0,0.0,21.0,5.0,7.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,330.0,0.5652173913043478,0.6666666666666666,32.0,3.0,14,7.0,12.0,10.0,0.0,0.0,1.0,44.0,5.0,7.0,1.0
1538,2015091305,NYJ,CLE,NYJ,CLE,2015-09-13,10,333.0,31,10,0.0,9.0,9.0,7.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,26.0,1.0,0.0,36.0,0.0,3.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,321.0,0.6521739130434783,0.5806451612903226,28.0,8.0,10,5.0,10.0,8.0,1.0,1.0,1.0,41.0,3.0,2.0,3.0
1539,2015091304,BUF,IND,IND,BUF,2015-09-13,10,342.0,27,14,0.0,7.0,7.0,5.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,29.0,8.0,0.0,36.0,0.0,5.0,4.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,306.0,0.7368421052631579,0.5531914893617021,17.0,8.0,10,5.0,16.0,7.0,1.0,1.0,3.0,31.0,0.0,4.0,0.0
1540,2015091303,WAS,MIA,WAS,MIA,2015-09-13,9,349.0,10,16,0.0,6.0,12.0,6.0,8.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,39.0,3.0,0.0,37.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,256.0,0.7241379310344828,0.6470588235294118,18.0,5.0,9,5.0,12.0,7.0,1.0,0.0,1.0,28.0,1.0,4.0,2.0
1541,2015091302,JAC,CAR,JAC,CAR,2015-09-13,11,265.0,9,19,0.0,6.0,12.0,3.0,9.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,49.0,3.0,0.0,21.0,5.0,5.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,263.0,0.5789473684210527,0.6,35.0,8.0,12,6.0,10.0,9.0,0.0,0.0,0.0,50.0,3.0,4.0,0.0
1542,2015091301,STL,SEA,SEA,STL,2015-09-13,10,352.0,33,29,0.0,5.0,13.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,39.0,5.0,0.0,26.0,2.0,3.0,3.0,1.0,1.0,0.0,6.0,0.0,2.0,0.0,345.0,0.6666666666666666,0.8,33.0,8.0,11,10.0,10.0,11.0,1.0,1.0,2.0,55.0,4.0,4.0,0.0
1543,2015091307,ARI,NO,ARI,NO,2015-09-13,11,427.0,31,19,0.0,7.0,13.0,5.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,37.0,4.0,0.0,25.0,0.0,4.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,408.0,0.59375,0.6382978723404256,20.0,7.0,11,4.0,12.0,11.0,1.0,0.0,0.0,45.0,2.0,4.0,0.0
1544,2015091308,SD,DET,DET,SD,2015-09-13,11,483.0,33,27,0.0,5.0,20.0,6.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,50.0,3.0,0.0,30.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,302.0,0.875,0.6785714285714286,16.0,3.0,11,2.0,12.0,7.0,0.0,1.0,3.0,25.0,2.0,5.0,1.0
1545,2015091311,TB,TEN,TEN,TB,2015-09-13,11,273.0,14,41,0.0,4.0,11.0,3.0,11.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,39.0,2.0,0.0,26.0,4.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,309.0,0.5161290322580645,0.8125,32.0,4.0,10,7.0,11.0,5.0,0.0,1.0,1.0,31.0,1.0,4.0,2.0
1546,2015091310,OAK,CIN,OAK,CIN,2015-09-13,11,246.0,13,33,0.0,1.0,13.0,3.0,9.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,44.0,0.0,0.0,16.0,2.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,396.0,0.7142857142857143,0.7352941176470589,31.0,4.0,12,7.0,13.0,9.0,0.0,2.0,0.0,47.0,2.0,5.0,0.0
1547,2015091309,DEN,BAL,BAL,DEN,2015-09-13,11,219.0,18,12,0.0,4.0,11.0,8.0,10.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,48.0,3.0,0.0,25.0,4.0,5.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,173.0,0.6153846153846154,0.6,23.0,2.0,10,6.0,4.0,11.0,0.0,0.0,0.0,40.0,3.0,6.0,0.0
1548,2015091312,DAL,NYG,DAL,NYG,2015-09-13,10,436.0,27,25,0.0,4.0,21.0,6.0,5.0,0.0,0.0,2.0,1.0,0.0,2.0,3.0,51.0,1.0,0.0,23.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,289.0,0.8372093023255814,0.5555555555555556,24.0,6.0,10,6.0,10.0,8.0,0.0,0.0,0.0,33.0,3.0,4.0,0.0
1549,2015091400,ATL,PHI,PHI,ATL,2015-09-14,13,395.0,26,24,0.0,3.0,16.0,4.0,10.0,0.0,0.0,2.0,3.0,0.0,2.0,3.0,51.0,6.0,0.0,35.0,1.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,399.0,0.71875,0.72,16.0,3.0,12,5.0,17.0,9.0,0.0,0.0,0.0,38.0,1.0,5.0,0.0
1550,2015091401,SF,MIN,SF,MIN,2015-09-14,9,395.0,20,3,0.0,14.0,8.0,5.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,43.0,1.0,0.0,39.0,1.0,3.0,0.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,248.0,0.6538461538461539,0.7419354838709677,17.0,1.0,9,5.0,11.0,8.0,2.0,1.0,1.0,40.0,0.0,4.0,1.0
1551,2015091700,KC,DEN,DEN,KC,2015-09-17,13,314.0,23,30,0.0,7.0,9.0,0.0,7.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,48.0,2.0,0.0,29.0,4.0,4.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,299.0,0.6956521739130435,0.5909090909090909,22.0,6.0,12,3.0,15.0,10.0,1.0,1.0,1.0,50.0,1.0,7.0,1.0
1552,2015092000,CAR,HOU,CAR,HOU,2015-09-20,14,350.0,24,17,0.0,9.0,13.0,4.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,41.0,1.0,0.0,33.0,2.0,7.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,300.0,0.5,0.47368421052631576,23.0,5.0,14,5.0,11.0,14.0,2.0,1.0,1.0,38.0,2.0,8.0,0.0
1553,2015092009,PIT,SF,PIT,SF,2015-09-20,10,457.0,43,18,0.0,6.0,14.0,6.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,33.0,0.0,0.0,25.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,0.0,1.0,0.0,411.0,0.7777777777777778,0.717391304347826,31.0,7.0,10,7.0,18.0,10.0,2.0,3.0,2.0,52.0,3.0,4.0,2.0
1554,2015092008,NO,TB,NO,TB,2015-09-20,12,323.0,19,26,0.0,8.0,11.0,7.0,7.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,47.0,1.0,0.0,27.0,4.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,333.0,0.6486486486486487,0.6666666666666666,35.0,5.0,12,6.0,7.0,9.0,0.0,0.0,1.0,40.0,2.0,3.0,3.0
1555,2015092007,MIN,DET,MIN,DET,2015-09-20,10,350.0,26,16,0.0,12.0,7.0,7.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,38.0,4.0,0.0,42.0,1.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,323.0,0.7777777777777778,0.6153846153846154,17.0,6.0,10,2.0,17.0,7.0,0.0,1.0,3.0,42.0,2.0,4.0,2.0
1556,2015092006,CHI,ARI,ARI,CHI,2015-09-20,11,335.0,23,47,0.0,8.0,7.0,2.0,10.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,50.0,2.0,0.0,28.0,2.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,300.0,0.7333333333333333,0.7391304347826086,28.0,5.0,12,6.0,12.0,4.0,0.0,0.0,1.0,32.0,1.0,3.0,0.0
1557,2015092001,BUF,NE,BUF,NE,2015-09-20,14,349.0,32,40,0.0,11.0,11.0,4.0,9.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,46.0,3.0,0.0,28.0,8.0,6.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,507.0,0.8518518518518519,0.6440677966101694,15.0,3.0,14,4.0,21.0,7.0,2.0,0.0,0.0,39.0,0.0,1.0,2.0
1558,2015092002,CIN,SD,CIN,SD,2015-09-20,11,389.0,24,19,0.0,9.0,8.0,4.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,36.0,3.0,0.0,36.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,354.0,0.6153846153846154,0.8076923076923077,25.0,4.0,10,6.0,12.0,7.0,0.0,0.0,2.0,41.0,3.0,3.0,1.0
1559,2015092003,CLE,TEN,TEN,CLE,2015-09-20,11,276.0,27,14,0.0,7.0,5.0,4.0,7.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,34.0,3.0,0.0,31.0,2.0,6.0,2.0,2.0,0.0,0.0,7.0,0.0,1.0,0.0,385.0,0.5333333333333333,0.5675675675675675,30.0,7.0,11,6.0,14.0,9.0,0.0,0.0,0.0,46.0,1.0,6.0,4.0
1560,2015092004,NYG,ATL,ATL,NYG,2015-09-20,10,388.0,20,24,0.0,6.0,12.0,10.0,7.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,31.0,5.0,0.0,23.0,2.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,402.0,0.675,0.6521739130434783,22.0,11.0,10,5.0,19.0,6.0,0.0,1.0,1.0,34.0,1.0,5.0,0.0
1561,2015092005,WAS,STL,STL,WAS,2015-09-20,12,373.0,24,10,0.0,8.0,10.0,8.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,5.0,0.0,37.0,2.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,213.0,0.8518518518518519,0.53125,13.0,2.0,11,4.0,6.0,10.0,1.0,0.0,1.0,25.0,1.0,8.0,2.0
1562,2015092011,JAC,MIA,JAC,MIA,2015-09-20,12,396.0,23,20,0.0,4.0,11.0,5.0,9.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,43.0,5.0,0.0,33.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,386.0,0.5454545454545454,0.6818181818181818,16.0,5.0,12,0.0,15.0,10.0,1.0,1.0,2.0,43.0,2.0,6.0,1.0
1563,2015092010,OAK,BAL,OAK,BAL,2015-09-20,11,448.0,37,33,0.0,4.0,17.0,9.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,39.0,0.0,0.0,19.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,493.0,0.6666666666666666,0.7272727272727273,25.0,4.0,10,7.0,17.0,7.0,0.0,0.0,0.0,43.0,1.0,2.0,1.0
1564,2015092012,PHI,DAL,DAL,PHI,2015-09-20,11,226.0,10,19,1.0,2.0,11.0,2.0,9.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,33.0,6.0,0.0,17.0,1.0,7.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,359.0,0.6571428571428571,0.7352941176470589,33.0,4.0,12,4.0,12.0,8.0,0.0,0.0,1.0,53.0,3.0,6.0,2.0
1565,2015092013,GB,SEA,GB,SEA,2015-09-20,11,363.0,27,17,0.0,7.0,11.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,42.0,2.0,0.0,29.0,2.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,324.0,0.7575757575757576,0.6551724137931034,25.0,3.0,10,8.0,12.0,6.0,0.0,2.0,3.0,40.0,6.0,5.0,2.0
1566,2015092100,IND,NYJ,NYJ,IND,2015-09-21,11,343.0,7,20,0.0,4.0,11.0,6.0,8.0,0.0,0.0,3.0,1.0,0.0,1.0,4.0,38.0,2.0,0.0,24.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,344.0,0.6176470588235294,0.6666666666666666,27.0,4.0,10,3.0,13.0,8.0,0.0,0.0,0.0,35.0,4.0,5.0,1.0
1567,2015092400,NYG,WAS,WAS,NYG,2015-09-24,10,363.0,32,21,0.0,5.0,13.0,4.0,8.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,29.0,1.0,0.0,31.0,0.0,4.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,395.0,0.71875,0.6382978723404256,20.0,6.0,10,3.0,16.0,9.0,1.0,1.0,2.0,35.0,1.0,2.0,3.0
1568,2015092700,DAL,ATL,DAL,ATL,2015-09-27,10,347.0,28,39,0.0,9.0,11.0,1.0,5.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,39.0,4.0,0.0,21.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,440.0,0.88,0.6666666666666666,32.0,9.0,10,10.0,14.0,5.0,0.0,0.0,1.0,44.0,2.0,4.0,0.0
1569,2015092709,TEN,IND,TEN,IND,2015-09-27,12,433.0,33,34,0.0,7.0,18.0,4.0,9.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,45.0,5.0,0.0,28.0,3.0,5.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,378.0,0.6428571428571429,0.6428571428571429,23.0,4.0,13,9.0,10.0,7.0,0.0,0.0,0.0,34.0,1.0,5.0,1.0
1570,2015092708,CLE,OAK,OAK,CLE,2015-09-27,10,355.0,20,27,0.0,2.0,16.0,8.0,8.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,40.0,3.0,0.0,14.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,469.0,0.5833333333333334,0.625,30.0,6.0,10,6.0,11.0,8.0,0.0,0.0,2.0,38.0,2.0,4.0,2.0
1571,2015092707,BAL,CIN,BAL,CIN,2015-09-27,10,411.0,23,28,0.0,4.0,14.0,7.0,9.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,43.0,4.0,0.0,18.0,0.0,4.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,458.0,0.673469387755102,0.6451612903225806,31.0,8.0,11,6.0,13.0,7.0,1.0,0.0,1.0,34.0,2.0,3.0,1.0
1572,2015092706,NE,JAC,JAC,NE,2015-09-27,10,471.0,51,17,0.0,12.0,19.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,0.0,32.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,293.0,0.7857142857142857,0.53125,20.0,6.0,9,2.0,12.0,6.0,1.0,1.0,2.0,36.0,0.0,4.0,1.0
1573,2015092701,CAR,NO,NO,CAR,2015-09-27,8,431.0,27,22,0.0,7.0,15.0,5.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,32.0,2.0,0.0,30.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,380.0,0.6451612903225806,0.8378378378378378,24.0,7.0,9,5.0,18.0,5.0,0.0,2.0,3.0,39.0,2.0,2.0,1.0
1574,2015092702,NYJ,PHI,NYJ,PHI,2015-09-27,14,323.0,17,23,0.0,4.0,14.0,7.0,10.0,0.0,0.0,3.0,3.0,0.0,1.0,2.0,45.0,2.0,0.0,16.0,1.0,8.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,231.0,0.6363636363636364,0.5,39.0,4.0,15,8.0,6.0,11.0,0.0,0.0,0.0,37.0,7.0,9.0,1.0
1575,2015092703,HOU,TB,HOU,TB,2015-09-27,13,413.0,19,9,0.0,10.0,16.0,8.0,10.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,45.0,7.0,0.0,46.0,1.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,318.0,0.631578947368421,0.4857142857142857,20.0,1.0,13,2.0,11.0,11.0,0.0,0.0,1.0,33.0,5.0,7.0,1.0
1576,2015092704,MIN,SD,MIN,SD,2015-09-27,11,284.0,30,14,0.0,8.0,8.0,3.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,32.0,3.0,0.0,31.0,0.0,4.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,369.0,0.5652173913043478,0.6666666666666666,28.0,8.0,10,8.0,12.0,9.0,1.0,1.0,1.0,48.0,2.0,6.0,1.0
1577,2015092705,STL,PIT,PIT,STL,2015-09-27,9,258.0,6,12,0.0,2.0,9.0,2.0,8.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,27.0,4.0,0.0,18.0,2.0,4.0,0.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,259.0,0.6785714285714286,0.8620689655172413,22.0,6.0,9,4.0,11.0,6.0,0.0,1.0,1.0,41.0,4.0,4.0,1.0
1578,2015092710,ARI,SF,ARI,SF,2015-09-27,11,446.0,45,7,0.0,9.0,15.0,6.0,7.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,45.0,3.0,0.0,37.0,1.0,4.0,1.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,156.0,0.6451612903225806,0.6,29.0,4.0,11,7.0,3.0,8.0,0.0,2.0,4.0,43.0,6.0,6.0,2.0
1579,2015092712,MIA,BUF,MIA,BUF,2015-09-27,11,393.0,14,40,0.0,7.0,13.0,4.0,9.0,1.0,3.0,3.0,3.0,0.0,2.0,3.0,46.0,1.0,0.0,20.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,428.0,0.5652173913043478,0.7241379310344828,34.0,7.0,11,4.0,14.0,6.0,0.0,0.0,0.0,48.0,7.0,3.0,0.0
1580,2015092711,SEA,CHI,CHI,SEA,2015-09-27,10,371.0,26,0,0.0,5.0,12.0,5.0,11.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,36.0,1.0,0.0,29.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,146.0,0.6666666666666666,0.5294117647058824,27.0,3.0,10,5.0,2.0,10.0,0.0,0.0,1.0,26.0,3.0,10.0,0.0
1581,2015092713,DET,DEN,DET,DEN,2015-09-27,11,290.0,12,24,0.0,3.0,14.0,4.0,8.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,42.0,3.0,0.0,20.0,4.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,354.0,0.7209302325581395,0.7560975609756098,19.0,4.0,12,3.0,14.0,8.0,0.0,0.0,0.0,36.0,1.0,5.0,1.0
1582,2015092800,GB,KC,GB,KC,2015-09-28,12,448.0,38,28,0.0,6.0,15.0,4.0,7.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,52.0,5.0,0.0,32.0,1.0,5.0,0.0,2.0,1.0,0.0,7.0,0.0,2.0,0.0,328.0,0.6857142857142857,0.6153846153846154,18.0,2.0,12,6.0,13.0,8.0,0.0,1.0,3.0,48.0,2.0,6.0,2.0
1583,2015100100,PIT,BAL,PIT,BAL,2015-10-01,14,263.0,20,23,0.0,8.0,8.0,2.0,11.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,42.0,3.0,0.0,33.0,4.0,6.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,356.0,0.7307692307692307,0.6363636363636364,39.0,6.0,14,10.0,10.0,11.0,3.0,0.0,0.0,51.0,3.0,4.0,4.0
1584,2015100400,MIA,NYJ,MIA,NYJ,2015-10-04,13,226.0,14,27,0.0,4.0,8.0,0.0,12.0,0.0,4.0,2.0,2.0,0.0,2.0,5.0,38.0,1.0,0.0,11.0,3.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,425.0,0.4523809523809524,0.5714285714285714,43.0,6.0,13,13.0,8.0,10.0,0.0,1.0,2.0,52.0,4.0,5.0,0.0
1585,2015100404,IND,JAC,IND,JAC,2015-10-04,13,326.0,16,13,0.0,3.0,14.0,7.0,8.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,43.0,2.0,0.0,24.0,3.0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,431.0,0.6382978723404256,0.56,28.0,7.0,13,5.0,15.0,11.0,0.0,0.0,0.0,41.0,4.0,8.0,2.0
1586,2015100407,BUF,NYG,BUF,NYG,2015-10-04,14,313.0,10,24,0.0,2.0,11.0,3.0,13.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,38.0,4.0,0.0,24.0,2.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,305.0,0.6829268292682927,0.5882352941176471,29.0,3.0,14,4.0,8.0,12.0,0.0,0.0,0.0,30.0,4.0,8.0,2.0
1587,2015100406,TB,CAR,TB,CAR,2015-10-04,12,411.0,23,36,0.0,8.0,15.0,8.0,8.0,2.0,0.0,4.0,0.0,0.0,1.0,2.0,43.0,1.0,0.0,30.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,244.0,0.6666666666666666,0.5,33.0,3.0,13,8.0,7.0,8.0,0.0,0.0,0.0,29.0,4.0,4.0,2.0
1588,2015100405,WAS,PHI,WAS,PHI,2015-10-04,11,417.0,23,20,0.0,4.0,18.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,3.0,0.0,32.0,1.0,5.0,2.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,320.0,0.6739130434782609,0.5357142857142857,18.0,4.0,11,4.0,6.0,8.0,1.0,0.0,0.0,25.0,2.0,6.0,2.0
1589,2015100401,CHI,OAK,CHI,OAK,2015-10-04,11,371.0,22,20,0.0,4.0,17.0,10.0,7.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,58.0,1.0,0.0,29.0,3.0,3.0,3.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,243.0,0.6666666666666666,0.625,22.0,6.0,12,3.0,12.0,7.0,0.0,0.0,0.0,43.0,2.0,5.0,1.0
1590,2015100402,ATL,HOU,ATL,HOU,2015-10-04,12,378.0,47,21,0.0,8.0,10.0,9.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,44.0,4.0,0.0,35.0,2.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,428.0,0.7037037037037037,0.5178571428571429,17.0,7.0,12,3.0,19.0,8.0,2.0,0.0,3.0,42.0,1.0,4.0,3.0
1591,2015100403,CIN,KC,CIN,KC,2015-10-04,9,447.0,36,21,0.0,8.0,10.0,6.0,4.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,31.0,1.0,0.0,27.0,0.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,461.0,0.7083333333333334,0.6888888888888889,23.0,7.0,10,8.0,13.0,9.0,0.0,3.0,4.0,51.0,2.0,1.0,1.0
